order_id,erp_party_id,first_name,last_name,email_address,phone_number,status,quote_amount,sentiment_flag,last_updated
5cc7af7b-1063-4772-ada3-65d6adf3b695,ERP-JTU7FBME,George,Clark,george_clark@yahoo.com,+14625072505,Pending Callback,2888.42,Positive,2025-07-19 20:44:48.193459+00:00
2f758ca1-4361-4aa3-92e2-98b35f38a5bc,ERP-LRR6Z3DX,Michael,White,michael.white94@gmail.com,+19982576478,Delivered,4410.98,Neutral,2025-11-20 06:20:16.193466+00:00
d66df924-2378-411b-9f97-772d0482e246,ERP-1047WWBS,Linda,Ramirez,linda_ramirez@outlook.com,+17149144617,Delayed,347.55,Frustrated,2025-11-29 10:40:10.193473+00:00
c3c233ae-f709-4e1f-9330-d10dca5b998f,ERP-VSHKOECU,Mark,Harris,mark.harris71@outlook.com,+12876089221,Pending Callback,3891.74,Positive,2025-07-09 01:56:24.193481+00:00
a9ce9489-adfa-43a0-b36b-65b289805ab7,ERP-URXHW0IC,William,Thomas,william_thomas@gmail.com,+18876237939,Delivered,1806.71,Neutral,2025-12-18 05:23:48.193489+00:00
5aa85fd2-b369-4b78-9273-65fbced9f671,ERP-AK9W9PFB,Joshua,Lee,joshua.lee26@yahoo.com,+19759452405,In Transit,3723.95,Positive,2025-09-01 20:26:21.193497+00:00
798668c6-02a6-4076-b8f1-0a04ea515632,ERP-3KM2KQL0,Patricia,Ramirez,patricia.ramirez27@protonmail.com,+16948373315,In Transit,1945.37,Frustrated,2025-10-08 10:28:41.193505+00:00
7ca1948f-8ce8-4e88-86a9-c7eac8482953,ERP-GK2WBXAN,David,Rodriguez,david_rodriguez85@globallogisticsinc.com,+13102195792,Pending Callback,1232.73,Neutral,2025-10-15 12:39:44.193512+00:00
ff6a0fc0-5bed-4567-8376-4f61a1700001,ERP-6RVDH8UZ,Melissa,Brown,melissa.brown32@outlook.com,+17016023572,In Transit,1799.22,Neutral,2025-12-14 00:14:14.193520+00:00
35194244-df74-4e9c-a317-019f97708c1a,ERP-I9S3W563,Kevin,Martinez,kevin.martinez72@yahoo.com,+13555497436,Delayed,530.2,Neutral,2025-10-10 19:09:34.193527+00:00
2c7326ee-1175-4586-9107-d440d10c22e2,ERP-5YPUPLVQ,Amanda,Martin,amanda.martin@protonmail.com,+17549004314,Delayed,1614.09,Frustrated,2025-05-17 00:38:24.193534+00:00
1cb71e4e-a6e7-4753-aa71-e9d890fbffb6,ERP-E99F77LU,Kimberly,Robinson,kimberlyrobinson@outlook.com,+13499441483,Delivered,4412.65,Neutral,2025-11-22 07:27:26.193542+00:00
7f82bb8a-efb6-4336-8440-782cdd0066ce,ERP-03W0FGEA,Lisa,Anderson,lisaanderson79@protonmail.com,+17808274783,Delayed,1231.47,Positive,2025-12-12 12:02:35.193550+00:00
8221f318-f0f9-4222-b126-abb5eda6c353,ERP-2E4QXGNR,Jennifer,Thompson,jennifer.thompson@gmail.com,+16189821245,Delivered,4755.97,Positive,2025-07-16 17:14:34.193557+00:00
77d8627f-f680-4e74-b1f2-709e35711ed0,ERP-1C795RLQ,Brian,Miller,brian.miller55@globallogisticsinc.com,+12428227232,Delivered,2031.34,Frustrated,2025-09-20 21:47:10.193564+00:00
d1ebae2a-c632-4478-9cb4-3a289a0147f2,ERP-S52SQ3B9,Joshua,Moore,joshuamoore69@icloud.com,+12407717347,In Transit,1030.27,Neutral,2025-11-27 10:36:03.193572+00:00
3f599f88-6a8a-4f67-bc55-51f5e6b8db98,ERP-3QPWBSF3,Lisa,Harris,lisa_harris@yahoo.com,+19977999952,Delayed,2026.03,Neutral,2025-11-06 22:02:27.193579+00:00
e414c19e-0b3b-4cc9-a2a5-6f4e8b9dabf0,ERP-Q665DLXZ,Maria,Garcia,maria.garcia@gmail.com,+13169238362,Delivered,518.0,Frustrated,2025-12-02 20:38:52.193587+00:00
1a9b5ae6-2ed7-4d5b-a864-a35056b4dc59,ERP-9WFTBGM5,Timothy,Sanchez,timothy.sanchez@yahoo.com,+19879291840,Pending Callback,1609.5,Frustrated,2025-07-06 12:26:48.193594+00:00
9ce8bbde-e8b9-4a8b-984c-56fd2abac3a0,ERP-WEEHWJQ4,Mark,Martinez,markmartinez1@yahoo.com,+14228028794,Pending Callback,2109.74,Positive,2025-09-09 12:51:25.193602+00:00
786ac57e-495c-4389-9604-b81852f66ed1,ERP-ITWU3BFX,Joshua,Smith,joshua.smith@icloud.com,+17918175889,Delivered,4609.89,Positive,2026-03-19 17:41:42.193609+00:00
e46effcd-fef3-41c0-bb07-bde23a6c4001,ERP-FKXZUU80,Donald,Garcia,donald_garcia@globallogisticsinc.com,+15065307038,Pending Callback,4119.3,Neutral,2025-06-07 12:23:10.193617+00:00
c18d82db-aecb-4fd0-a4e5-99c454aba433,ERP-KEZJSSZW,Emily,Williams,emily.williams@hotmail.com,+19419055705,Pending Callback,3083.34,Neutral,2026-01-20 04:23:40.193625+00:00
56326c51-7192-4b48-a120-2c4148d4042b,ERP-9MEUSWRG,Kimberly,Jackson,kimberlyjackson30@yahoo.com,+12013211392,Pending Callback,3164.76,Positive,2025-07-18 14:53:53.193633+00:00
5ccc6b1e-56fe-487b-82d0-72632e1966dc,ERP-WOBM3HXY,Susan,Sanchez,susan_sanchez9@outlook.com,+17187636307,In Transit,657.8,Neutral,2025-12-19 10:52:51.193640+00:00
e15961ae-16e1-4b7f-845f-41568fe5ea89,ERP-U83G47RR,Margaret,White,margaret.white@hotmail.com,+13598428546,Delivered,2366.1,Neutral,2025-05-05 16:58:20.193648+00:00
cfb5a8e9-af0b-4f6f-b060-471c48c8ee3c,ERP-4K0LTHY2,Deborah,Johnson,deborah_johnson@outlook.com,+12315477147,Delayed,2897.81,Neutral,2026-02-17 06:06:13.193655+00:00
a517a7ba-f21c-4155-ab4f-94890c6036fe,ERP-51ZLBORI,Joshua,Brown,joshua_brown@protonmail.com,+15093792838,Delivered,3946.23,Positive,2025-05-11 07:31:36.193663+00:00
478efe03-8401-4fae-aa76-a3835e01ab87,ERP-S26FMR5L,Jennifer,Anderson,jennifer_anderson@globallogisticsinc.com,+17288923174,Delayed,3650.4,Neutral,2025-12-01 12:01:03.193670+00:00
65cd51ea-e6ae-4bb9-8667-c71a5f53fd66,ERP-SA7YVDQB,Melissa,Ramirez,melissaramirez99@gmail.com,+17919766114,Delayed,1672.31,Positive,2026-01-09 17:36:00.193678+00:00
100beb65-4f35-44f1-bc8a-afeb7ea6b9d2,ERP-LPEFJAWS,Karen,Moore,karen.moore70@protonmail.com,+15264773319,Delivered,2913.01,Positive,2026-04-03 08:34:11.193685+00:00
5f0b4e0c-f19d-4196-b4e4-0cd5ee07a4f9,ERP-6TBB6BND,Lisa,Martin,lisa_martin23@protonmail.com,+15645196444,Delayed,3593.2,Frustrated,2025-06-20 17:22:50.193692+00:00
9dbc1923-b69e-466a-b5bf-f1dc9b55fa10,ERP-91QE37QQ,Andrew,Williams,andrewwilliams83@hotmail.com,+14374293354,Delivered,4573.02,Neutral,2026-02-18 19:37:37.193700+00:00
0307f012-6aae-4f71-9240-9f3645c041c4,ERP-X25QBRMQ,George,Robinson,george.robinson37@protonmail.com,+17883309322,In Transit,2087.86,Frustrated,2025-06-25 14:16:51.193707+00:00
b4d0e58f-db5d-46f1-b2af-d582bb39088b,ERP-UCKQVIIF,Robert,Hernandez,robert_hernandez@outlook.com,+14139108063,Pending Callback,2879.33,Neutral,2025-10-01 13:14:35.193715+00:00
5a217dc9-6b4f-4526-8187-574558999b66,ERP-GY0Z4EVL,George,Davis,george.davis@outlook.com,+16152712781,Pending Callback,1704.3,Frustrated,2025-08-17 15:25:12.193722+00:00
ff829641-efd0-4a6a-a1a8-b66020fdc423,ERP-HFU131XQ,Sarah,Williams,sarah_williams50@yahoo.com,+14108976187,Delivered,2894.35,Frustrated,2026-01-02 17:59:19.193730+00:00
dfba6f9c-e52f-4ce3-a1d8-ef1e9db396fd,ERP-9MDA9OEK,Sandra,Thompson,sandra_thompson@gmail.com,+19207736885,In Transit,4320.11,Positive,2026-01-29 15:59:42.193738+00:00
491f6d9f-afbe-47e5-9204-c8a570135700,ERP-VWZOPHGF,Sandra,Thompson,sandrathompson50@globallogisticsinc.com,+16273575726,Delayed,757.96,Positive,2025-08-22 05:10:33.193745+00:00
21b716e8-d4e3-4cf6-8154-6e56d8a9401e,ERP-ZRP9DXOQ,Maria,Jones,mariajones78@protonmail.com,+13846659346,Pending Callback,2805.05,Neutral,2025-12-02 14:48:02.193753+00:00
0bd3de12-ad71-491e-bc1b-632f8b0e6dc6,ERP-GVU4ISOT,Matthew,Davis,matthew_davis@protonmail.com,+16949217038,In Transit,2943.32,Frustrated,2026-03-30 22:21:33.193760+00:00
448af92b-07b3-484e-aecb-2539d8beb225,ERP-0992QC6D,Patricia,White,patricia_white@icloud.com,+18487526119,In Transit,4527.57,Frustrated,2025-07-02 16:12:10.193768+00:00
38587afc-8161-4d67-8747-2bf9f9534b04,ERP-Q6ULM9KG,James,Thomas,jamesthomas77@icloud.com,+17774662006,Pending Callback,2932.89,Frustrated,2026-04-10 23:28:10.193775+00:00
00b5e1b0-8e83-451c-9e6f-1cb665e63daf,ERP-3WKCS4KE,Brian,Martinez,brian_martinez36@gmail.com,+19593143860,Delayed,3329.86,Neutral,2025-06-21 06:58:50.193783+00:00
832b2acc-7493-4450-ad2a-6303f609a8f8,ERP-2IGSB98V,Barbara,Rodriguez,barbara.rodriguez64@globallogisticsinc.com,+15924438211,Delayed,1133.2,Frustrated,2025-06-08 02:08:56.193791+00:00
62a4da6c-7556-4889-baba-f41c94490af7,ERP-X1EGOK01,Matthew,Johnson,matthewjohnson30@icloud.com,+19225998775,Delivered,811.23,Neutral,2026-04-26 10:01:48.193798+00:00
5247c047-ce81-40ed-86a9-cd8454b8c62c,ERP-2NLT8DTM,Christopher,Robinson,christopher_robinson79@outlook.com,+14764732610,Delivered,3306.28,Neutral,2025-11-02 22:45:29.193805+00:00
aa681171-f637-4929-9b84-aae2a2f76ccf,ERP-00VHMYGT,Stephanie,Perez,stephanieperez@gmail.com,+16213009605,In Transit,3458.95,Neutral,2026-02-04 19:29:35.193813+00:00
f4221089-0461-4a35-81fb-3cfbb7f352fd,ERP-JBWCV6HV,Timothy,Martinez,timothy.martinez@gmail.com,+18193337159,Delayed,4490.41,Frustrated,2026-02-18 11:08:45.193820+00:00
c47f947e-8ffc-49fc-abca-94e861eb163c,ERP-Q7W7JP61,Charles,Martinez,charles_martinez@globallogisticsinc.com,+12754832022,Pending Callback,2004.09,Positive,2026-01-20 17:38:36.193828+00:00
cdeb6b4f-77c8-4973-8e95-d8bf124cd817,ERP-PR7VGRF1,Charles,Garcia,charles.garcia@hotmail.com,+19324652692,In Transit,457.31,Frustrated,2025-07-22 11:23:21.193835+00:00
f5e2d627-b0ef-4e19-9761-39c68ea8af09,ERP-Q6FX7XJZ,Charles,Harris,charles_harris@protonmail.com,+19249899039,Pending Callback,2236.68,Frustrated,2025-07-01 17:44:27.193843+00:00
565a26b7-6cb3-42b5-a567-3bb156fa436b,ERP-INY2ET9M,Michael,Moore,michael_moore@icloud.com,+18622926985,Delivered,494.24,Neutral,2025-07-09 16:39:54.193850+00:00
6f02bed2-dfc5-47ee-8359-10c8577df043,ERP-XGBNGZ6W,Stephanie,Martinez,stephanie_martinez@icloud.com,+16489524104,Delayed,274.92,Positive,2025-07-25 12:08:51.193857+00:00
ba73bab7-b3ed-47a9-92dc-3dbf9ff30535,ERP-RCTLT4Q9,Donna,Davis,donna.davis@outlook.com,+19382437643,In Transit,1137.22,Frustrated,2025-08-14 20:45:42.193864+00:00
311c4412-8db2-4a89-98ba-85e3d4c939e4,ERP-75T0IC0R,Kimberly,Anderson,kimberly.anderson@yahoo.com,+19188643138,In Transit,944.02,Positive,2025-05-14 16:32:14.193874+00:00
eeb1e968-7734-40b6-ba56-5a922d477552,ERP-2QGV3DR2,Lisa,Clark,lisa.clark@hotmail.com,+15459557586,Delivered,691.93,Frustrated,2025-09-19 08:12:00.193881+00:00
5f08d4d3-62cf-49b9-be5b-6c796d0d882f,ERP-L8HBGCJ1,Andrew,Jones,andrew.jones90@protonmail.com,+13686494991,In Transit,753.52,Frustrated,2025-09-05 04:13:59.193889+00:00
1f8f0ccd-623a-44d3-aa17-49caacd160f5,ERP-F5CA7ZVK,Anthony,Harris,anthonyharris99@icloud.com,+13294113344,Delivered,2663.13,Neutral,2026-01-28 02:35:42.193896+00:00
c1ce8b6f-3096-4f1b-8899-6f838170a389,ERP-YVZWD3KP,Barbara,Martin,barbaramartin@gmail.com,+17422976929,Delayed,2374.66,Frustrated,2025-08-17 23:13:37.193904+00:00
d3904332-1cd0-48a8-b3ec-d068a9060ca1,ERP-BEF46RF7,Susan,Rodriguez,susan.rodriguez83@outlook.com,+14146455118,Delivered,3122.41,Neutral,2026-04-14 04:51:12.193912+00:00
25d4d830-6d28-4eb3-8184-8d08b612e625,ERP-BTFBSCIQ,Robert,White,robertwhite42@yahoo.com,+19658936336,Delayed,3916.98,Neutral,2026-02-01 13:31:08.193919+00:00
1d6a094c-c0ce-429e-8f4a-112c020f07f6,ERP-05NHQR6F,Robert,Davis,robertdavis@hotmail.com,+15823398499,Delayed,3196.9,Neutral,2026-02-11 11:51:34.193926+00:00
f2a329a4-cd82-4f95-bcdf-9f098eaaa67b,ERP-BUKDQP1H,Nancy,Jones,nancy_jones@globallogisticsinc.com,+18538263784,Delayed,523.72,Frustrated,2025-10-23 00:48:08.193934+00:00
a332eaf0-2ed6-4fb0-9abd-3608b9e4f8f3,ERP-RQAP5IPI,Susan,Jackson,susanjackson@hotmail.com,+12452418711,In Transit,2185.92,Neutral,2025-10-26 21:29:15.193942+00:00
f32c56fb-c35e-4f75-bb46-87eef743b20b,ERP-DRC1YOHM,George,Clark,george.clark@gmail.com,+16918855994,Delayed,3546.19,Frustrated,2025-07-14 19:23:05.193949+00:00
26b7078b-f6a9-4422-8119-d446b28b2bf1,ERP-9QEZG5WZ,Donna,Smith,donna.smith@hotmail.com,+19075409698,In Transit,1553.29,Neutral,2025-08-02 22:15:27.193957+00:00
77ca8b22-bceb-4fd5-9bbf-3a07c48418a4,ERP-UHYWM7S6,Michelle,Moore,michelle_moore@hotmail.com,+15746761669,Delivered,1895.52,Frustrated,2025-09-26 00:17:49.193964+00:00
6ea5536f-35ac-4bf6-9339-d0c8ac185392,ERP-U1EMTX01,Melissa,Williams,melissawilliams@outlook.com,+15614739250,Pending Callback,1458.01,Positive,2025-12-07 05:43:31.193971+00:00
4b4c8f30-9f98-498c-af54-1387baa3ddbd,ERP-RSEZYTKW,Matthew,Anderson,matthewanderson@yahoo.com,+16682892313,Pending Callback,4499.93,Neutral,2026-04-01 03:24:02.193979+00:00
86b0d3b1-615b-4c7c-bef0-eecbe615356e,ERP-JZR5SWK8,Robert,Garcia,robertgarcia17@outlook.com,+16306541351,Delivered,1026.4,Positive,2025-05-27 10:53:43.193987+00:00
a714d868-e0e0-4c8c-9e51-60c2e3f48d3a,ERP-8XOMXLVZ,Thomas,Clark,thomasclark57@outlook.com,+17803356021,Delayed,3967.41,Positive,2025-10-24 23:07:43.193995+00:00
7615a27b-6d1c-4297-9fa0-a867a2cd9e3f,ERP-1BMQF7ZK,Betty,Martinez,betty.martinez@yahoo.com,+14433191674,Delivered,2915.17,Neutral,2026-01-19 21:25:50.194002+00:00
6d5ad666-e324-4eba-9c55-c4c34b82b978,ERP-HZX9FQ9T,Betty,Garcia,betty.garcia4@hotmail.com,+19863488504,Delivered,864.66,Frustrated,2025-09-30 22:09:21.194010+00:00
ab046466-abbb-4e22-908c-9dd2592716b5,ERP-XK6819Y2,Steven,Hernandez,stevenhernandez57@icloud.com,+13159498847,In Transit,783.17,Frustrated,2026-03-16 15:14:14.194017+00:00
0692dbee-1da9-495f-a171-8f7dff445a63,ERP-O4QDBXVH,Lisa,Smith,lisa_smith@gmail.com,+17516562431,Pending Callback,1052.81,Neutral,2025-09-08 18:37:56.194025+00:00
17c318c5-0a30-4707-bec5-2884d9ecc677,ERP-76MF4NNK,Joshua,Taylor,joshua_taylor40@globallogisticsinc.com,+17742894533,Pending Callback,3733.49,Neutral,2025-06-22 21:42:35.194033+00:00
9ab4b8cc-a75c-4cb4-85a2-44da7ae6fe8c,ERP-F060O4VF,Mark,Martinez,mark_martinez61@gmail.com,+18049747156,In Transit,132.43,Frustrated,2025-05-10 21:40:41.194040+00:00
978ed44f-d774-43eb-a64e-b8dd8981bf41,ERP-GQU6H3KR,Karen,Wilson,karen_wilson75@hotmail.com,+17729578593,Delayed,231.52,Positive,2026-03-02 04:59:39.194048+00:00
664efd69-cf54-4eb1-9609-d978aa8a8916,ERP-84RX6PRY,Charles,Martinez,charles.martinez@globallogisticsinc.com,+14837042093,Delivered,2947.22,Frustrated,2025-11-12 16:08:54.194055+00:00
0f599d42-0f36-48a1-9dbf-3aad334470bd,ERP-Y93N0AJU,Charles,Lee,charles.lee41@icloud.com,+13385653675,In Transit,1436.08,Neutral,2025-08-26 22:20:54.194065+00:00
2db4862e-83ac-4fa3-b338-5f435b3fa0aa,ERP-KT7S1GD1,Matthew,Johnson,matthewjohnson42@globallogisticsinc.com,+19015085447,Delivered,569.58,Frustrated,2025-12-15 11:10:42.194077+00:00
254dd148-a4d5-424d-b39b-6ddbb21bc1fd,ERP-EK2O7FHS,Patricia,Smith,patricia.smith@hotmail.com,+16712782909,Delayed,4624.71,Neutral,2025-12-16 19:03:00.194085+00:00
bcbc21c0-423d-4fa9-905f-0c9e812a8b04,ERP-N36V1MZB,Lisa,Thompson,lisa.thompson@globallogisticsinc.com,+19103454712,Delivered,714.19,Positive,2026-03-31 11:57:01.194093+00:00
de33fab7-0373-4c7e-b9ad-b5df2209df80,ERP-1EARPHBX,Sandra,Thompson,sandrathompson8@gmail.com,+14592442085,Delivered,3371.17,Positive,2025-07-01 04:22:37.194100+00:00
47d1d3a6-65e7-479b-8520-76b8e7a2367e,ERP-VVHYBF0J,Linda,Robinson,lindarobinson45@yahoo.com,+17129994962,In Transit,585.62,Frustrated,2025-07-08 14:39:05.194108+00:00
32a57207-5e65-4767-9e74-db1e05cebad8,ERP-HGK6T9DH,James,Taylor,jamestaylor91@outlook.com,+19148034033,Pending Callback,3400.28,Positive,2026-02-19 18:58:16.194115+00:00
5d02f2ec-f7fb-4f60-812a-0140d4e23e83,ERP-PSO1LQSR,Matthew,Gonzalez,matthew_gonzalez91@protonmail.com,+19392412347,Delivered,2519.19,Neutral,2026-01-10 21:09:05.194122+00:00
c8bb8c6e-f7c0-4d99-8eab-e5e4eb4289db,ERP-0Y4IO9P4,Ashley,Martin,ashley_martin87@yahoo.com,+12138909055,In Transit,2042.21,Frustrated,2025-08-18 06:29:13.194130+00:00
9197b831-6113-4681-8c40-8ab8d5dc0c09,ERP-EOZ906GN,Amanda,Williams,amanda.williams@protonmail.com,+16133254815,Pending Callback,3653.48,Neutral,2025-07-07 23:59:25.194137+00:00
6824946f-2784-4299-b179-4f70953f0f7d,ERP-UJ2XORVO,Melissa,Harris,melissa_harris66@yahoo.com,+19866652770,In Transit,1328.38,Neutral,2026-01-31 09:11:11.194144+00:00
92a91ac7-39e3-4bec-b1f3-e7b02fb51f67,ERP-B03RAGVL,Kevin,Jones,kevin_jones@globallogisticsinc.com,+12788769518,Pending Callback,3984.38,Positive,2026-01-07 00:23:48.194151+00:00
9f832e4f-88a9-4fd2-b4b5-f3c034f8db04,ERP-RJM4T8BP,Brian,Thomas,brian.thomas50@outlook.com,+15856538531,In Transit,261.01,Frustrated,2025-08-17 22:26:43.194158+00:00
9aad01ad-cb51-44f8-8085-8ef009eb9ee8,ERP-5FPLO1UR,Stephanie,Martinez,stephaniemartinez88@hotmail.com,+17753609301,In Transit,2017.79,Neutral,2025-09-13 11:39:42.194166+00:00
ffe778e4-1073-447c-b6a0-76dd39bb5bf1,ERP-Y1KCVEN3,Anthony,Martin,anthonymartin4@hotmail.com,+12996386654,Delivered,2118.46,Positive,2025-08-17 05:23:53.194174+00:00
d36a01d3-81b2-40e9-8adc-901f626d8cfd,ERP-ILDY5EGT,Jessica,Davis,jessica.davis59@protonmail.com,+17276315368,In Transit,3510.2,Frustrated,2026-04-22 09:20:34.194181+00:00
f215f5e3-b846-4af1-b932-813d68dea66f,ERP-ULDRYHR3,Daniel,Gonzalez,danielgonzalez@protonmail.com,+15065728143,Delayed,2535.06,Positive,2025-06-08 15:41:16.194189+00:00
0c270df7-b7c6-4f9e-8bf3-563720eb3184,ERP-KB9OI0D4,Andrew,Miller,andrew.miller76@outlook.com,+12687809700,Pending Callback,2192.82,Neutral,2025-06-26 00:35:23.194196+00:00
9612e538-a12b-4c5c-8896-16a752927bf5,ERP-3SKXLOJS,Michael,Lee,michaellee@gmail.com,+18429209457,Delayed,2926.53,Positive,2025-08-17 09:26:28.194203+00:00
d4ef48e0-54a7-4634-8a1f-83c480c8c312,ERP-JW34670C,Deborah,Anderson,deborah.anderson47@yahoo.com,+14463545919,Pending Callback,2110.28,Positive,2025-08-27 19:58:09.194211+00:00
1b69ac22-6d74-4904-863a-8f961fe124c1,ERP-O3XJVOEG,Susan,Ramirez,susan.ramirez40@hotmail.com,+17736467914,In Transit,1089.75,Neutral,2026-03-09 00:58:33.194219+00:00
726f78c9-53ea-45a2-8ef3-6279baf71cf2,ERP-2JTXB02B,Maria,Rodriguez,maria.rodriguez41@globallogisticsinc.com,+12656166954,In Transit,2044.79,Frustrated,2025-06-07 17:35:59.194226+00:00
e84c8603-6578-49fd-82ab-36835c90a349,ERP-E07S387J,William,Davis,william.davis@globallogisticsinc.com,+15205377388,Delayed,4683.95,Positive,2026-03-05 23:50:02.194234+00:00
8402c883-d9ff-48b4-8457-2432bf6ccf76,ERP-HJO5CTZE,Robert,Garcia,robertgarcia55@icloud.com,+14524843374,Delivered,2428.59,Neutral,2025-06-16 00:55:17.194241+00:00
3f31c9a7-a314-4985-888d-3a68b858e033,ERP-X6B02B7Y,Lisa,Smith,lisa_smith71@outlook.com,+18549176945,In Transit,2721.06,Positive,2025-06-01 22:45:03.194249+00:00
b4329e16-d0b6-42bc-b908-2eaee7221aec,ERP-A877K71K,Mark,Gonzalez,mark.gonzalez57@globallogisticsinc.com,+19858597656,In Transit,1442.78,Positive,2025-06-15 07:50:32.194256+00:00
30259ce6-3033-4944-9dd3-4232afa1984d,ERP-QO4Z533Z,Stephanie,Thomas,stephaniethomas9@hotmail.com,+18169469973,Delivered,2320.98,Positive,2025-07-09 02:28:32.194263+00:00
9c736121-72de-4766-b3f1-6ab26f1c9ea6,ERP-XW2EOWLC,Sarah,Lee,sarah.lee@globallogisticsinc.com,+18089027722,Delivered,2312.3,Frustrated,2026-03-10 04:12:00.194271+00:00
b4ae0c70-06ab-4605-9889-5614824e3e84,ERP-Y32HOG58,Charles,Garcia,charlesgarcia@gmail.com,+17718624747,In Transit,4873.23,Positive,2026-01-19 08:36:20.194278+00:00
45d66321-369e-4746-a62c-d875dfaa516c,ERP-GOPJDN8E,George,Ramirez,georgeramirez68@globallogisticsinc.com,+16648899096,In Transit,1199.97,Positive,2026-02-16 00:36:04.194286+00:00
9a2bc6f0-d5a6-41a7-a90a-f05dc2b33e46,ERP-0NPHH30G,Karen,Martinez,karen.martinez@gmail.com,+14974684858,Pending Callback,4545.91,Neutral,2025-09-16 15:33:04.194293+00:00
a743b3b6-43ab-48ac-acb6-f5f93f003902,ERP-QAELYYZZ,Amanda,Lee,amandalee77@gmail.com,+12977701962,In Transit,1731.03,Positive,2025-10-30 03:11:36.194301+00:00
736d46a3-cece-45bb-9738-fff73040d185,ERP-78V0BJWK,Matthew,Martin,matthew_martin86@yahoo.com,+17722423938,Delivered,932.35,Neutral,2025-05-04 17:19:33.194309+00:00
4ccf06f0-c184-4866-8ccb-c7c75aaa578a,ERP-QDZPJL9R,Nancy,Lewis,nancy_lewis96@hotmail.com,+14894695321,Delivered,2235.3,Positive,2025-12-29 11:31:42.194317+00:00
f02fa629-c251-47e2-85f1-a531450d50ae,ERP-1F4X2BFI,Deborah,Thomas,deborah.thomas61@yahoo.com,+19226788150,In Transit,4976.49,Neutral,2026-04-15 04:23:43.194324+00:00
716afc1f-a2c4-4033-a183-e0f20201476c,ERP-9UQEZFMH,Mark,Lopez,mark_lopez@icloud.com,+17204794479,In Transit,2677.48,Frustrated,2026-02-19 21:34:40.194332+00:00
51ca85a0-53c8-464e-91ba-8bdd7f8f7f72,ERP-C1Y5AYYO,Donald,Robinson,donaldrobinson14@yahoo.com,+12292838540,Pending Callback,2324.87,Neutral,2025-09-12 06:12:59.194339+00:00
a535ccc8-63f2-4f61-b216-6f5e2bd1087e,ERP-LBWQ8962,Brian,Smith,brian.smith@globallogisticsinc.com,+18594896294,In Transit,3744.62,Frustrated,2025-09-09 02:50:15.194346+00:00
a277cebf-04b9-449a-a7b7-01e4f428be06,ERP-OG85D4F2,Anthony,Williams,anthony_williams@gmail.com,+15057028083,Delivered,4528.3,Frustrated,2026-03-11 00:55:16.194354+00:00
f45d04d5-1988-4085-b530-fc5a58050647,ERP-DNHQNJVD,Matthew,Perez,matthew_perez@hotmail.com,+18456362522,In Transit,2615.37,Neutral,2025-08-11 07:43:24.194361+00:00
bc51c8c7-cb30-43df-bf93-03b25acc6354,ERP-YFRWSKP6,Thomas,Lee,thomas_lee@yahoo.com,+19005075073,Pending Callback,1547.86,Positive,2025-09-29 00:57:44.194370+00:00
fff229d0-b296-4c64-bdd0-6dd193561209,ERP-BDPDXUJJ,Michael,Robinson,michael.robinson@gmail.com,+19588778583,Delayed,3952.27,Neutral,2026-04-13 10:45:35.194378+00:00
e5747da7-7c95-4228-ac88-443b62e4d8c4,ERP-5KVQYWJ8,Jennifer,Wilson,jennifer.wilson@gmail.com,+19648185248,In Transit,2225.61,Positive,2026-04-28 18:06:10.194386+00:00
c595749e-50ef-405b-bedc-57c2400357cd,ERP-AXQOX00K,Margaret,Brown,margaretbrown47@globallogisticsinc.com,+15092893049,Delayed,167.99,Positive,2025-06-18 03:13:35.194394+00:00
5db149ce-df7c-4681-a18b-3308edf0802c,ERP-84HXXPW2,Maria,Thompson,maria.thompson12@globallogisticsinc.com,+16743518765,Pending Callback,206.9,Positive,2025-05-15 13:28:51.194402+00:00
4ec35918-bae4-463f-a168-0543df55b281,ERP-Z8Q4VHU4,Patricia,White,patricia.white@gmail.com,+18459308074,Pending Callback,4258.22,Frustrated,2025-09-18 07:05:15.194409+00:00
a53e43f7-60df-4a59-9be9-9441d8540e8a,ERP-TKRRVWY3,Joshua,White,joshua_white@protonmail.com,+12196326174,In Transit,1412.46,Frustrated,2025-11-20 00:35:55.194416+00:00
356278cb-25c4-47d9-9aa0-905d7f2606ad,ERP-R7MZAKGM,Paul,Brown,paul.brown@protonmail.com,+19015478675,Delayed,4427.55,Frustrated,2025-07-28 18:00:40.194424+00:00
19844eb4-dbab-4e72-b38c-b4fa9a3db2e8,ERP-3Y0224WK,Anthony,Wilson,anthonywilson12@yahoo.com,+13774043561,Pending Callback,594.43,Neutral,2025-10-21 06:45:01.194431+00:00
d76e23d9-922f-49e4-af74-33dfd0344a58,ERP-HBA5MF36,Lisa,Davis,lisa.davis9@hotmail.com,+13168324714,In Transit,2853.71,Neutral,2026-01-20 21:31:30.194439+00:00
aaa1b2e2-9033-4a12-98fd-dc275c844a7f,ERP-MB5JFYSY,Nancy,Sanchez,nancysanchez7@globallogisticsinc.com,+16689732817,In Transit,3930.1,Frustrated,2025-07-01 06:22:37.194447+00:00
b89ab88a-8e1a-4493-996e-0ec87d5ceebb,ERP-USGEHN0Z,Robert,Clark,robertclark@yahoo.com,+18625726482,Delayed,702.62,Positive,2025-11-11 11:48:51.194454+00:00
